title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数,l3
PSSPORT 足球袜，踝袜，足球袜，有 6 种颜色可选，适合运动。,白人，成年人,3.81,https://cf.shopee.co.th/file/th-11134207-81ztn-mg8xx2wgs6j18c,http://shopee.co.th/product/478304663/23753540497,Men Clothes,Socks,IVCN2026031722812,3.50163E+11,https://detail.1688.com/offer/912557863491.html?spm=a26352.b28411319/2508.0.0,,4-21发布,23753540497,3.81,,3,
PSSPORT 足球袜，踝袜，足球袜，有 6 种颜色可选，适合运动。,黑色带白色条纹，成人,3.7,https://cf.shopee.co.th/file/th-11134207-81zto-mg8xx2vnegwb91,http://shopee.co.th/product/478304663/23753540497,Men Clothes,Socks,IVCN2026031722812,3.50163E+11,https://detail.1688.com/offer/912557863491.html?spm=a26352.b28411319/2508.0.0,,4-21发布,23753540497,3.7,,3,
PSSPORT 足球袜，踝袜，足球袜，有 6 种颜色可选，适合运动。,白色带黑色条纹，成人。,3.65,https://cf.shopee.co.th/file/th-11134207-81ztd-mh9yrrgwfrbd90,http://shopee.co.th/product/478304663/23753540497,Men Clothes,Socks,IVCN2026031722816,3.50163E+11,https://detail.1688.com/offer/912557863491.html?spm=a26352.b28411319/2508.0.0,,4-21发布,23753540497,3.65,,3,
中筒棉袜，纯色设计，穿着舒适，男女皆宜。韩版时尚袜子。,3#/5件,3.33,https://cf.shopee.co.th/file/th-11134207-81ztn-mfc69gj3asy512,http://shopee.co.th/product/1067710356/23784806024,Men Clothes,Socks,IVCN2026031722816,2.6684E+11,https://detail.1688.com/offer/815901221227.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=12e772bed8c24315a84eec06054e0536&sessionid=89f1b21da7eb55a973f6994283f546c5,,4-21发布,23784806024,3.33,,2,
中筒棉袜，纯色设计，穿着舒适，男女皆宜。韩版时尚袜子。,11#/5件,3.5,https://cf.shopee.co.th/file/th-11134207-81ztc-mfc8ilyekidq58,http://shopee.co.th/product/1067710356/23784806024,Men Clothes,Socks,IVCN2026031722819,2.6684E+11,https://detail.1688.com/offer/815901221227.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=12e772bed8c24315a84eec06054e0536&sessionid=89f1b21da7eb55a973f6994283f546c5,,4-21发布,23784806024,3.5,,2,
12双加厚棉质长袜，适合运动穿着。,35-40，多色,6.7,https://cf.shopee.com.br/file/br-11134207-7qukw-lj2n0h7fmi45f1,http://shopee.com.br/product/1030448262/23791738470,Women Clothes,Socks & Stockings,IVCN2026041626828,1.996E+11,链接无对应model,,4-21发布,23791738470,6.7,,1,Socks
套装包含多达 12 双男士长款加厚高帮袜，带来极致舒适体验。,24双，款式各异,25.2,https://cf.shopee.com.br/file/br-11134207-7r98o-m9xnklqhd5q1c9,http://shopee.com.br/product/421581203/23793621164,Men Clothes,Socks,IVCN202603207898,1.79714E+11,https://detail.1688.com/offer/749247810992.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&kjSource=pc&spm=a2639h.30124514.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,23793621164,25.2,,1,
最多15双男士高帮棉袜，柔软耐穿,各种款式，15双,13.35,https://cf.shopee.com.br/file/br-11134207-81zu8-mkouldjjruv7b3,http://shopee.com.br/product/1593891373/23794242479,Men Clothes,Socks,IVCN202604220137,3.20408E+11,https://detail.1688.com/offer/999802316006.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,23794242479,13.35,,5,
一套最多包含 15 双男士高帮棉袜，柔软耐穿。,各种款式，12双,11.16,https://cf.shopee.com.br/file/br-11134207-81zu8-mkouldjjruv7b3,http://shopee.com.br/product/1593891373/23794242479,Men Clothes,Socks,IVCN202604220137,1.59786E+11,https://detail.1688.com/offer/837429916894.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,,4-22发布,23794242479,11.16,,5,
一套最多包含 15 双男士高帮棉袜，柔软耐穿。,黑色，15双,16.08,https://cf.shopee.com.br/file/br-11134207-81zuk-mkouldjpxsld13,http://shopee.com.br/product/1593891373/23794242479,Men Clothes,Socks,IVCN202604220137,3.20408E+11,https://detail.1688.com/offer/837429916894.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,,4-22发布,23794242479,16.08,,5,
一套最多包含 15 双男士高帮棉袜，柔软耐穿。,黑色+灰色，15双,15.65,https://cf.shopee.com.br/file/br-11134207-81zu4-mkouldjq20ap7d,http://shopee.com.br/product/1593891373/23794242479,Men Clothes,Socks,IVCN202604220137,3.20408E+11,https://detail.1688.com/offer/837429916894.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,,4-22发布,23794242479,15.65,,5,
一套最多包含 15 双男士高帮棉袜，柔软耐穿。,黑白两色，15双,15.65,https://cf.shopee.com.br/file/br-11134207-81zts-mkouldjq3ev5ea,http://shopee.com.br/product/1593891373/23794242479,Men Clothes,Socks,IVCN2026031722821,3.20408E+11,https://detail.1688.com/offer/837429916894.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,,4-22发布,23794242479,15.65,,5,
3双装长款运动袜，心形图案 - 尺码35至40,五彩缤纷,2.4,https://cf.shopee.com.br/file/sg-11134201-824gw-mfbcplt4vfgu68,http://shopee.com.br/product/335238953/23794447003,Women Clothes,Socks & Stockings,IVCN2026031722823,1.99613E+11,https://detail.1688.com/offer/874381647999.html?spm=a26352.b28411319/2508.0.0,,4-21发布,23794447003,2.4,,1,Socks
芭蕾舞紧身裤，80旦尼尔，可转换式，Supplex，舞蹈款，儿童及成人适用,粉色，G/GG码（儿童）,3.95,https://cf.shopee.com.br/file/br-11134207-81z1k-mfe0dpis2watfc,http://shopee.com.br/product/579924264/23794449932,Women Clothes,Socks & Stockings,IVCN2026031722823,1.09871E+11,https://detail.1688.com/offer/769562258715.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,,4-21发布,23794449932,3.95,,9,Pantyhose
芭蕾舞紧身裤，80旦尼尔，可转换式，Supplex，舞蹈款，儿童及成人适用,米色，P/M成人,3.95,https://cf.shopee.com.br/file/br-11134207-81z1k-mfe0dpis4av9c9,http://shopee.com.br/product/579924264/23794449932,Women Clothes,Socks & Stockings,IVCN2026031722823,1.09871E+11,https://detail.1688.com/offer/769562258715.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,,4-21发布,23794449932,3.95,,9,Pantyhose
芭蕾舞紧身裤，80旦尼尔，可转换式，Supplex，舞蹈款，儿童及成人适用,棕色，成人S/M码,3.95,https://cf.shopee.com.br/file/sg-11134201-824i6-mfe3rqh7iq6lb2,http://shopee.com.br/product/579924264/23794449932,Women Clothes,Socks & Stockings,IVCN2026031722823,1.09871E+11,https://detail.1688.com/offer/769562258715.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,,4-21发布,23794449932,3.95,,9,Pantyhose
芭蕾舞紧身裤，80旦尼尔，可转换式，Supplex，舞蹈款，儿童及成人适用,粉色，G/GG成人,4.95,https://cf.shopee.com.br/file/br-11134207-81z1k-mfe0dpis2watfc,http://shopee.com.br/product/579924264/23794449932,Women Clothes,Socks & Stockings,IVCN2026031722823,1.09871E+11,https://detail.1688.com/offer/769562258715.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,,4-21发布,23794449932,4.95,,9,Pantyhose
芭蕾舞紧身裤，80旦尼尔，可转换式，Supplex，舞蹈款，儿童及成人适用,罗莎，P/M婴儿,3.95,https://cf.shopee.com.br/file/br-11134207-81z1k-mfe0dpis2watfc,http://shopee.com.br/product/579924264/23794449932,Women Clothes,Socks & Stockings,IVCN2026031722823,1.09871E+11,https://detail.1688.com/offer/769562258715.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,,4-21发布,23794449932,3.95,,9,Pantyhose
芭蕾舞紧身裤，80旦尼尔，可转换式，Supplex，舞蹈款，儿童及成人适用,米色，大份/特大份（儿童）,3.95,https://cf.shopee.com.br/file/br-11134207-81z1k-mfe0dpis4av9c9,http://shopee.com.br/product/579924264/23794449932,Women Clothes,Socks & Stockings,IVCN2026031722823,1.09871E+11,https://detail.1688.com/offer/769562258715.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,,4-21发布,23794449932,3.95,,9,Pantyhose
芭蕾舞紧身裤，80旦尼尔，可转换式，Supplex，舞蹈款，儿童及成人适用,棕色，G/GG成体,4.95,https://cf.shopee.com.br/file/sg-11134201-824i6-mfe3rqh7iq6lb2,http://shopee.com.br/product/579924264/23794449932,Women Clothes,Socks & Stockings,IVCN2026031722823,1.09871E+11,https://detail.1688.com/offer/769562258715.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,,4-21发布,23794449932,4.95,,9,Pantyhose
芭蕾舞紧身裤，80旦尼尔，可转换式，Supplex，舞蹈款，儿童及成人适用,粉色，P/M成人,3.95,https://cf.shopee.com.br/file/br-11134207-81z1k-mfe0dpis2watfc,http://shopee.com.br/product/579924264/23794449932,Women Clothes,Socks & Stockings,IVCN2026031722823,1.09871E+11,https://detail.1688.com/offer/769562258715.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,,4-21发布,23794449932,3.95,,9,Pantyhose
芭蕾舞紧身裤，80旦尼尔，可转换式，Supplex，舞蹈款，儿童及成人适用,米色，大/特大成人,4.95,https://cf.shopee.com.br/file/br-11134207-81z1k-mfe0dpis4av9c9,http://shopee.com.br/product/579924264/23794449932,Women Clothes,Socks & Stockings,IVCN202602281346,1.09871E+11,https://detail.1688.com/offer/769562258715.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,,4-21发布,23794449932,4.95,,9,Pantyhose
6双防滑拖鞋袜，适用于普拉提、瑜伽和水中健美操,6双防滑拖鞋袜,18,https://cf.shopee.com.br/file/br-11134207-7qukw-lkgpo935d6mh2d,http://shopee.com.br/product/345079039/23796594599,Women Clothes,Socks & Stockings,IVCN2025091931658,2.09151E+11,https://detail.1688.com/offer/773096097197.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,23796594599,18,,1,Socks
两双装70旦尼尔大码透明连裤袜 – 适合36至54码 | 舒适且高弹,1件黑色+1件米色,15,https://cf.shopee.com.br/file/br-11134207-7r98o-mc9mnbed68yz31,http://shopee.com.br/product/1454314896/23798724585,Women Clothes,Socks & Stockings,IVCN202604220146,1.99177E+11,https://detail.1688.com/offer/893615281459.html?spm=a26352.b28411319.offerlist.14.2dee1e6248SfNc,,4-21发布,23798724585,15,,1,Pantyhose
6双装女士印花中筒袜 - Selene,套件 D，34 至 39,10.8,https://cf.shopee.com.br/file/br-11134207-820mg-mlgf8nxytkp3bc,http://shopee.com.br/product/717364514/23802820505,Women Clothes,Socks & Stockings,IVCN2026032516006,1.49534E+11,https://detail.1688.com/offer/827509196086.html?spm=a26352.b28411319/2508.0.0,,4-22发布,23802820505,10.8,,1,Socks
一套 12 双瑜伽普拉提袜，防滑鞋底，多种印花图案，尺码 35-41。,12双多色,31.2,https://cf.shopee.com.br/file/br-11134207-7r98o-m7l9dawhfe6sf6,http://shopee.com.br/product/1495851111/23893339192,Women Clothes,Socks & Stockings,IVCN2026031722836,1.89173E+11,https://detail.1688.com/offer/780621121274.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b51056217739941376404509e0f4c&token=gEHN%2FTm9oGi98wLxCcOB8dy328uTb4Zx3RATX0knAwUhPLmzLL%2BtS%2FqS68zuq%2FH2,,4-21发布,23893339192,31.2,,1,Socks
6双装加厚羊毛袜，适合温暖寒冷天气穿着，成人女士秋冬季保暖地板袜,6双装加厚羊毛袜,7.44,https://cf.shopee.com.br/file/sg-11134201-7rcdj-lttnr4gj9kebb6,http://shopee.com.br/product/746187153/23897445345,Women Clothes,Socks & Stockings,IVCN202604220148,1.69708E+11,https://detail.1688.com/offer/761388326593.html?spm=a26352.b28411319.offerlist.13.9a351e62EftiAG,,4-21发布,23897445345,7.44,,1,Socks
12双加厚羊毛绒袜，适合温暖寒冷天气穿着，成人男女通用，秋冬季保暖家居袜,雄性，12对,25.95,https://cf.shopee.com.br/file/br-11134207-7r98o-m8qluypp2br646,http://shopee.com.br/product/1255854196/23897500741,Women Clothes,Socks & Stockings,IVCN202604220150,1.49539E+11,https://detail.1688.com/offer/748843516797.html?spm=a26352.b28411319/2508.0.0,,4-22发布,23897500741,25.95,,1,Socks
3至24双装女士短袜套装，100%纯棉，工厂直销,各种款式，12双,9.6,https://cf.shopee.com.br/file/sg-11134201-8261p-mjw5gccx3y0x8b,http://shopee.com.br/product/710177406/23899302023,Women Clothes,Socks & Stockings,IVCN2026041626830,1.4979E+11,https://detail.1688.com/offer/902542694337.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=7fdae149d2dc464ca5005a81a4b81d4c&sessionid=6f83b92dd464279bebde927a0e315573,,4-22发布,23899302023,9.6,,1,Socks
男女通用短袜套装，100%纯棉，尺码36-40,12双,6.6,https://cf.shopee.com.br/file/br-11134207-7r98o-lxya1bamt9x205,http://shopee.com.br/product/1099769492/23997352924,Women Clothes,Socks & Stockings,IVCN202604220152,1.39828E+11,https://detail.1688.com/offer/626358576364.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,,4-21发布,23997352924,6.6,,1,Socks
3双装渐进式压力袜，减轻肿胀，七分袜长，舒适，Selene 6096 聚酰胺,普雷图，联合国,7.95,https://cf.shopee.com.br/file/sg-11134201-7rdy4-m091q8sz73eo9a,http://shopee.com.br/product/297224674/23997484101,Men Clothes,Socks,IVCN202602281360,1.19866E+11,https://detail.1688.com/offer/652253852185.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-22发布,23997484101,7.95,,1,
10双装足球袜批发套装，高品质防滑棉质运动袜（条纹款）,5个黑色 + 5个白色,18.5,https://cf.shopee.com.br/file/br-11134207-7r98o-lymluqweevc503,http://shopee.com.br/product/1309430476/23997651517,Men Clothes,Socks,IVCN202602281360,1.3983E+11,https://detail.1688.com/offer/907692443358.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,23997651517,18.5,,3,
10双装足球袜批发套装，高品质防滑棉质运动袜（条纹款）,10双白色,18.5,https://cf.shopee.com.br/file/br-11134207-7r98o-lxtznjjv0la721,http://shopee.com.br/product/1309430476/23997651517,Men Clothes,Socks,IVCN202602281360,2.29407E+11,https://detail.1688.com/offer/907692443358.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,23997651517,18.5,,3,
10双装足球袜批发套装，高品质防滑棉质运动袜（条纹款）,10双黑色,17.2,https://cf.shopee.com.br/file/br-11134207-7r98o-lxtznjjuz6pr4d,http://shopee.com.br/product/1309430476/23997651517,Men Clothes,Socks,IVCN2026041626832,2.29407E+11,https://detail.1688.com/offer/946875746917.html?spm=a26352.b28411319/2508.0.0,,4-21发布,23997651517,17.2,,3,
5双装女士纯棉运动袜，适合健身/运动 - 舒适 - Luck Surf,黑色-5双装,4.89,https://cf.shopee.com.br/file/br-11134207-81ztc-mj0en88xp4hv9b,http://shopee.com.br/product/836970822/23998215425,Women Clothes,Socks & Stockings,IVCN2026041626832,2.09172E+11,https://detail.1688.com/offer/753123398518.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i16&source=action%23offerItem%3Borigin%23s.1688.com&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,23998215425,4.89,,2,Socks
5双装女士纯棉运动袜，适合健身/运动 - 舒适 - Luck Surf,白色-5双装,5.14,https://cf.shopee.com.br/file/br-11134207-81ztc-mj0en88xkwsja7,http://shopee.com.br/product/836970822/23998215425,Women Clothes,Socks & Stockings,IVCN202602281365,2.19172E+11,https://detail.1688.com/offer/753123398518.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i16&source=action%23offerItem%3Borigin%23s.1688.com&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,23998215425,5.14,,2,Socks
大腿高筒袜，7/8 长度，中等压力 18-21mmHg，自然深色，Attiva 品牌，露趾。,M,28,https://cf.shopee.com.br/file/br-11134207-7r98o-mbrebbluh7zbcd,http://shopee.com.br/product/592537479/23998689193,Women Clothes,Socks & Stockings,IVCN202604220154,1.49785E+11,https://detail.1688.com/offer/971506833601.html?kj_agent_plugin=aliprice&fromkv=xytTrace:210702e017719285705192585e0e84&token=PHpZ3Hh%2BFcZmCt9iQvzxkzitdS%2B17qjkC10kMtdMJAhif0Lt5ymhSK7EGCKrAUu6,高价品,4-21发布,23998689193,28,高价品,1,Others
Jcolour Kit 男士带护腿板的足球袜 + 防滑足球袜,红色，40-46,3.19,https://cf.shopee.com.br/file/br-11134207-81z1k-mhzs37bpbbib62,http://shopee.com.br/product/1502061829/23998757594,Men Clothes,Socks,IVCN202604220154,1.59789E+11,"https://detail.1688.com/offer/995721019966.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982

https://detail.1688.com/offer/957009423914.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982",,4-22发布,23998757594,3.19,,4,
Jcolour Kit 男士带护腿板的足球袜 + 防滑足球袜,黑色*2.40-46,3.19,https://cf.shopee.com.br/file/br-11134207-81z1k-mhztu7z0c5qa79,http://shopee.com.br/product/1502061829/23998757594,Men Clothes,Socks,IVCN2026041626835,1.69412E+11,"https://detail.1688.com/offer/995721019966.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982

https://detail.1688.com/offer/957009423914.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982",,4-22发布,23998757594,3.19,,4,
Jcolour Kit 男士带护腿板的足球袜 + 防滑足球袜,黑色*3.40-46,25.08,https://cf.shopee.com.br/file/br-11134207-81z1k-mhztu7zad5oi04,http://shopee.com.br/product/1502061829/23998757594,Men Clothes,Socks,IVCN202604220154,1.69412E+11,"https://detail.1688.com/offer/849521385810.html?spm=a26352.b28411319/2508.0.0
https://detail.1688.com/offer/758865714269.html?spm=a26352.b28411319/2508.0.0",,4-21发布,23998757594,25.08,,4,
Jcolour Kit 男士带护腿板的足球袜 + 防滑足球袜,浅蓝色，40-46,3.19,https://cf.shopee.com.br/file/br-11134207-81z1k-mhzs37bp9wxvc7,http://shopee.com.br/product/1502061829/23998757594,Men Clothes,Socks,IVCN2026041626837,1.69412E+11,"https://detail.1688.com/offer/995721019966.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982

https://detail.1688.com/offer/957009423914.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982",,4-22发布,23998757594,3.19,,4,
FitYoga 瑜伽袜配鲨鱼图案裤，防滑专业女士中长款普拉提成人运动健身地板袜,白色，均码,1.5,https://cf.shopee.com.my/file/sg-11134201-7qvey-lkaty8ul7u9q39,http://shopee.com.my/product/357800015/24217888143,Women Clothes,Socks & Stockings,IVCN2025102115967,2.50441E+11,https://detail.1688.com/offer/44087387250.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bab14ad17610129548834838e0ce6&token=TraAeqFpD%2F%2FDaGhOLTdxkSn4yAcdaU4AgBIW3xh3hzNyyWNiiXjHl4nNcQkfyCH5,,4-21发布,24217888143,1.5,,1,Socks
FABLEME ⭐️ 大码轻薄保暖连裤袜，内衬抓绒，适合低至零下10摄氏度的气温 🤎 LGP,肤色（连脚），80克,9.4,https://cf.shopee.co.th/file/th-11134207-7ra0p-mdijrsy4v8tu39,http://shopee.co.th/product/76936856/24240191017,Women Clothes,Socks & Stockings,IVCN2025102115967,1.78704E+11,链接无对应model,,4-21发布,24240191017,9.4,,2,Pantyhose
FABLEME ⭐️ 大码轻薄保暖连裤袜，内衬抓绒，适合低至零下10摄氏度的气温 🤎 LGP,黑色透明踝带凉鞋🍒，加80克。,7.8,https://cf.shopee.co.th/file/th-11134207-7ras8-m7g91gpq4t2o2d,http://shopee.co.th/product/76936856/24240191017,Women Clothes,Socks & Stockings,IVCN2026031722850,2.0589E+11,https://detail.1688.com/offer/968141375348.html?spm=a26352.b28411319/2508.0.0,,4-21发布,24240191017,7.8,,2,Pantyhose
